1.4831025143361045e-02 1.2760146746972463e+04
1.5002933220192183e-02 1.2774741346982812e+04
1.5176833902834053e-02 1.2787780449434855e+04
1.5352750287804227e-02 1.2799238757654904e+04
1.5530705739334601e-02 1.2809091482734093e+04
1.5710723892474503e-02 1.2817314371731069e+04
1.5892828656229780e-02 1.2823883735953215e+04
1.6077044216738237e-02 1.2828776479281290e+04
1.6263395040481923e-02 1.2831970126501363e+04
1.6451905877536626e-02 1.2833442851608315e+04
1.6642601764859037e-02 1.2833173505621264e+04
1.6835508029612024e-02 1.2831141016428102e+04
1.7030650292528444e-02 1.2827323155372387e+04
1.7228054471313939e-02 1.2821698106134545e+04
1.7427746784089190e-02 1.2814244850698093e+04
1.7629753752872058e-02 1.2804943200832218e+04
1.7834102207100081e-02 1.2793773829342230e+04
1.8040819287193827e-02 1.2780718301036848e+04
1.8249932448161525e-02 1.2765759103362496e+04
1.8461469463245474e-02 1.2748879676652548e+04
1.8675458427610758e-02 1.2730064443939142e+04
1.8891927762076665e-02 1.2709298840274379e+04
1.9110906216891380e-02 1.2686569341508359e+04
1.9332422875550453e-02 1.2661863492468701e+04
1.9556507158659493e-02 1.2635169934488376e+04
1.9783188827841643e-02 1.2606478432226582e+04
2.0012497989690372e-02 1.2575779899728244e+04
2.0244465099768037e-02 1.2543066425667395e+04
2.0479120966650853e-02 1.2508331297719282e+04
2.0716496756020688e-02 1.2471569026007479e+04
2.0956623994804330e-02 1.2432775367824475e+04
2.1199534575360710e-02 1.2391949348671893e+04
2.1445260759716676e-02 1.2349096914274973e+04
2.1693835183851845e-02 1.2304226196687170e+04
2.1945290862033135e-02 1.2257346510879959e+04
2.2199661191199548e-02 1.2208468357438584e+04
2.2456979955397739e-02 1.2157603424088251e+04
2.2717281330269051e-02 1.2104764586033754e+04
2.2980599887588510e-02 1.2049965905096882e+04
2.3246970599856479e-02 1.1993222627637433e+04
2.3516428844943486e-02 1.1934551181245524e+04
2.3789010410788933e-02 1.1873969170194418e+04
2.4064751500154243e-02 1.1811495369645098e+04
2.4343688735431104e-02 1.1747149718594690e+04
2.4625859163505466e-02 1.1680953311564250e+04
2.4911300260677886e-02 1.1612928389021476e+04
2.5200049937640922e-02 1.1543098326537141e+04
2.5492146544514233e-02 1.1471487622675299e+04
2.5787628875938010e-02 1.1398121885619355e+04
2.6086536176225479e-02 1.1323027818538336e+04
2.6388908144575104e-02 1.1246233221093835e+04
2.6694784940343209e-02 1.1167776916028770e+04
2.7004207188377725e-02 1.1087724938622896e+04
2.7317215984413761e-02 1.1006147612872806e+04
2.7633852900531698e-02 1.0923115005879525e+04
2.7954159990678566e-02 1.0838696854139807e+04
2.8278179796253411e-02 1.0752962492471468e+04
2.8605955351757421e-02 1.0665980785617478e+04
2.8937530190509504e-02 1.0577820062567353e+04
2.9272948350428159e-02 1.0488548053626782e+04
